SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,619500.0,5.0,3.0,"Tigard, Tualatin, Sherwood, Wilsonville",4025.0,10890.0,1994.0,135.0,154.0,10.0,Active,,,RMLS,18659347,N,Y,45.44494534477381,-122.80004695522618
MLS Listing,,Single Family Residential,Portland,OR,97221.0,619500.0,4.0,2.5,SYLVAN HEIGHTS,2620.0,14810.0,1982.0,14.0,236.0,,Active,,,RMLS,18007203,N,Y,45.5558183191115,-122.6974197808885
MLS Listing,,Single Family Residential,Portland,OR,97219.0,619900.0,4.0,2.0,ARNOLD CREEK / STEPHENSON,2067.0,50093.0,1946.0,31.0,300.0,,Active,,,RMLS,18526680,N,Y,45.434368867188,-122.69911013281201
MLS Listing,,Townhouse,Portland,OR,97214.0,619900.0,2.0,2.5,Hawthorne/Colonial Heights,1970.0,1742.0,2005.0,9.0,315.0,,Active,,,RMLS,18370544,N,Y,45.52006839415139,-122.6260030058486
MLS Listing,,Single Family Residential,Portland,OR,97202.0,619900.0,3.0,2.0,RICHMOND / DIVISION,2908.0,3920.0,1913.0,34.0,213.0,,Active,,,RMLS,18609222,N,Y,45.52106961669639,-122.61201448330362
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97211.0,619900.0,6.0,4.0,Portland Northeast,2928.0,,2000.0,142.0,212.0,,Active,,,RMLS,18586722,N,Y,45.56377583474712,-122.65550066525286
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,619900.0,4.0,3.0,Concorde Terrace,3261.0,20037.0,1974.0,13.0,190.0,,Active,,,RMLS,18501470,N,Y,45.43358826277623,-122.59929773722376
MLS Listing,,Single Family Residential,Portland,OR,97229.0,619900.0,5.0,2.5,THOMPSON HIGHLANDS,2540.0,10018.0,1996.0,1.0,244.0,13.0,Active,September-22-2018 11:00 AM,September-22-2018 01:00 PM,RMLS,18014519,N,Y,45.55119414902587,-122.80165455097413
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97230.0,619900.0,9.0,4.0,Portland Northeast,3802.0,,1942.0,195.0,163.0,,Active,,,RMLS,18558184,N,Y,45.5447405576159,-122.4828128423841
MLS Listing,,Single Family Residential,Portland,OR,97211.0,620000.0,4.0,3.0,Portland Northeast,2969.0,4791.0,2018.0,126.0,209.0,,Active,,,RMLS,18467321,N,Y,45.569978492456684,-122.66015250754332
MLS Listing,,Single Family Residential,Portland,OR,97211.0,620000.0,4.0,3.0,Portland Northeast,2969.0,4791.0,2018.0,126.0,209.0,,Active,,,RMLS,18383920,N,Y,45.58313536826031,-122.64719163173967
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,624900.0,6.0,3.5,"Tigard, Tualatin, Sherwood, Wilsonville",3809.0,4791.0,2006.0,2.0,164.0,125.0,Active,,,RMLS,18599482,N,Y,45.41612617446476,-122.84142802553524
MLS Listing,,Single Family Residential,Portland,OR,97221.0,624900.0,4.0,3.0,BRIDLEMILE,2700.0,10454.0,1967.0,71.0,231.0,,Active,,,RMLS,18132181,N,Y,45.51656813018181,-122.6984915698182
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97215.0,624900.0,4.0,2.0,SUNNYSIDE,3618.0,,1890.0,97.0,173.0,,Active,,,RMLS,18651949,N,Y,45.50022576037694,-122.63011883962305
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,624900.0,5.0,3.5,"Tigard, Tualatin, Sherwood, Wilsonville",3809.0,5662.0,2006.0,14.0,164.0,122.0,Active,September-22-2018 12:00 PM,September-22-2018 02:00 PM,RMLS,18500611,N,Y,45.40496717826243,-122.85230822173756
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97233.0,625000.0,7.0,6.0,Portland Southeast,3716.0,,1996.0,224.0,168.0,,Active,,,RMLS,18298713,N,Y,45.528285517915094,-122.45765778208491
MLS Listing,,Single Family Residential,Portland,OR,97219.0,625000.0,5.0,2.5,"Portland West, Raleigh Hills",2980.0,6969.0,1954.0,8.0,210.0,,Active,September-22-2018 11:00 AM,September-22-2018 01:00 PM,RMLS,18484308,N,Y,45.488895278388696,-122.6679031216113
MLS Listing,,Single Family Residential,Portland,OR,97219.0,625000.0,4.0,3.5,"Portland West, Raleigh Hills",3599.0,14810.0,1995.0,34.0,174.0,,Active,,,RMLS,18638505,N,Y,45.43527920431956,-122.71321229568044
MLS Listing,,Single Family Residential,Portland,OR,97206.0,625000.0,4.0,2.0,Portland Southeast,2748.0,9583.0,1955.0,62.0,227.0,,Active,,,RMLS,18183935,N,Y,45.480101934733185,-122.59842986526681
MLS Listing,,Condo/Co-op,Portland,OR,97217.0,625000.0,2.0,2.0,Portland North,2126.0,,2006.0,41.0,294.0,531.0,Active,,,RMLS,18068960,N,Y,45.63472597310504,-122.64901212689496
MLS Listing,,Condo/Co-op,Portland,OR,97213.0,625000.0,4.0,3.0,NORTH TABOR,1879.0,,2018.0,9.0,333.0,,Active,,,RMLS,18462570,N,Y,45.5549882479163,-122.57242855208368
MLS Listing,,Townhouse,Portland,OR,97239.0,625000.0,3.0,3.5,OHSU - Homestead,2509.0,2613.0,2005.0,49.0,249.0,,Active,,,RMLS,18345364,N,Y,45.522764512621784,-122.66921018737821
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97206.0,625000.0,6.0,6.0,LENTS,2844.0,,2018.0,90.0,220.0,,Active,,,RMLS,18116411,N,Y,45.475148762192845,-122.57623023780717
MLS Listing,,Single Family Residential,Portland,OR,97232.0,625000.0,3.0,2.0,Sullivans Gulch/Hollywood West,2284.0,4791.0,1910.0,10.0,274.0,,Active,,,RMLS,18610950,N,Y,45.554493606824245,-122.61480149317575
MLS Listing,,Single Family Residential,Portland,OR,97229.0,625000.0,4.0,3.0,BAUER CREEK ESTATES,2880.0,8712.0,1997.0,42.0,217.0,53.0,Active,,,RMLS,18181219,N,Y,45.578197726625596,-122.78016237337441
MLS Listing,,Condo/Co-op,Portland,OR,97213.0,625000.0,4.0,3.0,NORTH TABOR,1879.0,,2018.0,9.0,333.0,,Active,,,RMLS,18014869,N,Y,45.55253569600398,-122.57496030399601
MLS Listing,,Single Family Residential,Portland,OR,97211.0,625000.0,3.0,2.0,Portland Northeast,2930.0,6534.0,1953.0,86.0,213.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18459273,N,Y,45.54848747243851,-122.64179202756148
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97216.0,625000.0,14.0,10.0,Portland Southeast,,,2018.0,188.0,,,Active,,,RMLS,18543667,N,Y,45.52169901969136,-122.52792108030864
MLS Listing,,Single Family Residential,Portland,OR,97203.0,625000.0,4.0,2.0,Portland North,2462.0,18295.0,1953.0,94.0,254.0,,Active,,,RMLS,18325300,N,Y,45.59502569713053,-122.72481540286947
MLS Listing,,Townhouse,Portland,OR,97239.0,625000.0,3.0,3.5,OHSU - Homestead,2422.0,2613.0,2005.0,63.0,258.0,,Active,,,RMLS,18187676,N,Y,45.51900972058659,-122.67290727941342
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,625500.0,1.0,2.0,The Avenue Lofts,1689.0,,1923.0,99.0,370.0,671.0,Active,,,RMLS,18160828,N,Y,45.542945872635435,-122.67008112736457
MLS Listing,,Townhouse,Portland,OR,97211.0,627500.0,2.0,2.5,ALBERTA ARTS,1801.0,1742.0,2013.0,16.0,348.0,,Active,,,RMLS,18006077,N,Y,45.57982695700088,-122.61806154299911
MLS Listing,,Single Family Residential,Portland,OR,97206.0,628000.0,4.0,2.5,FOSTER/POWELL,2534.0,3920.0,2018.0,22.0,248.0,,Active,,,RMLS,18521135,N,Y,45.478126300908784,-122.60881649909122
MLS Listing,,Condo/Co-op,Portland,OR,97202.0,629000.0,3.0,2.5,Portland Southeast,1756.0,,2017.0,30.0,358.0,133.0,Active,,,RMLS,18312263,N,Y,45.52196757827178,-122.61215532172822
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,629000.0,4.0,3.0,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",3617.0,49222.0,1934.0,5.0,174.0,,Active,,,RMLS,18130092,N,Y,45.430206325390934,-122.58495977460906
MLS Listing,,Single Family Residential,Portland,OR,97221.0,629000.0,4.0,2.5,"West Haven, SW Portland",2481.0,5662.0,1985.0,69.0,254.0,,Active,,,RMLS,18175910,N,Y,45.53144333292919,-122.72088796707081
MLS Listing,,Single Family Residential,Portland,OR,97239.0,629000.0,4.0,3.0,Council Crest/Hillsdale,2540.0,6969.0,1957.0,139.0,248.0,,Active,,,RMLS,18664128,N,Y,45.516166490210274,-122.68211510978972
MLS Listing,,Single Family Residential,Portland,OR,97203.0,629000.0,3.0,1.5,ST JOHNS HTS,3302.0,10018.0,1928.0,13.0,190.0,,Active,,,RMLS,18168417,N,Y,45.58910254960134,-122.74316005039864
MLS Listing,,Single Family Residential,Portland,OR,97229.0,629900.0,5.0,3.0,Oak Meadows Bethany,3075.0,6969.0,1996.0,14.0,205.0,38.0,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18661045,N,Y,45.52185571462839,-122.8491635853716
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,629900.0,3.0,2.5,"Portland West, Raleigh Hills",2076.0,,2007.0,3.0,303.0,876.0,Active,,,RMLS,18228306,N,Y,45.500913229164034,-122.66713347083598
MLS Listing,,Single Family Residential,Happy Valley,OR,97086.0,629950.0,3.0,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2665.0,21344.0,1964.0,1.0,236.0,,Active,,,RMLS,18274958,N,Y,45.48483125919201,-122.49654664080798
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,629995.0,4.0,2.5,MEYERS FARM,2869.0,5227.0,2000.0,56.0,220.0,,Active,,,RMLS,18661709,N,Y,45.42581002395849,-122.82825517604151
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,630000.0,3.0,2.5,HILLSDALE/MULTNOMAH VILLAGE,1663.0,,2018.0,58.0,379.0,335.0,Active,,,RMLS,18523520,N,Y,45.475215176980164,-122.70002172301984
MLS Listing,,Single Family Residential,Portland,OR,97236.0,630000.0,6.0,3.5,Portland Southeast,1572.0,7840.0,2018.0,6.0,401.0,,Active,,,RMLS,18043959,N,Y,45.50777780230849,-122.52897199769151
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,630000.0,3.0,2.5,HILLSDALE/MULTNOMAH VILLAGE,1728.0,,2018.0,87.0,365.0,349.0,Active,September-22-2018 11:00 AM,September-22-2018 03:00 PM,RMLS,18380069,N,Y,45.49124083164858,-122.68399606835143
MLS Listing,,Condo/Co-op,Portland,OR,97202.0,630000.0,2.0,2.0,CLINTON CONDOMINIUMS,1422.0,,2008.0,77.0,443.0,554.0,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18147403,N,Y,45.53197348914479,-122.6118408108552
MLS Listing,,Single Family Residential,Portland,OR,97229.0,631256.0,5.0,2.5,IRON RIDGE ESTATES,2765.0,4356.0,2008.0,49.0,228.0,19.0,Active,,,RMLS,18196732,N,Y,45.56315319539071,-122.76652210460931
MLS Listing,,Condo/Co-op,Portland,OR,97202.0,634000.0,4.0,3.5,Portland Southeast,2262.0,,2017.0,105.0,280.0,217.0,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18689200,N,Y,45.50610644008105,-122.62812715991895
MLS Listing,,Townhouse,Portland,OR,97202.0,634000.0,4.0,3.5,Portland Southeast,2262.0,,2017.0,105.0,280.0,207.0,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18059234,N,Y,45.494201225050986,-122.639978474949
MLS Listing,,Single Family Residential,Portland,OR,97219.0,634900.0,3.0,2.5,"Portland West, Raleigh Hills",3017.0,7405.0,1957.0,393.0,210.0,,Active,,,RMLS,17554320,N,Y,45.4678605229894,-122.6846124770106
MLS Listing,,Condo/Co-op,Portland,OR,97232.0,634950.0,2.0,2.0,SULLIVAN'S GULCH,966.0,,2019.0,50.0,657.0,514.0,Active,,,RMLS,18415550,N,Y,45.52134409571633,-122.65530660428367
MLS Listing,,Single Family Residential,Portland,OR,97230.0,634950.0,3.0,2.5,COLUMBIA RIDGE MARINA,2424.0,,2007.0,426.0,262.0,295.0,Active,,,RMLS,17678409,N,Y,45.58679811230684,-122.44530188769316
New Construction Plan,,Single Family Residential,Portland,OR,97229.0,634990.0,4.0,2.5,Bethany Creek Falls,2229.0,,,,285.0,,Active,,,NewHomeSource.com,Plan-51546769,N,Y,45.566028441506276,-122.83575755849374
New Construction Plan,,Single Family Residential,Portland,OR,97229.0,634995.0,6.0,4.0,Cedar Ridge,3005.0,,,,211.0,,Active,,,DR Horton,Plan-320199,N,Y,45.52979023100826,-122.79790976899173
MLS Listing,,Single Family Residential,Portland,OR,97229.0,634995.0,5.0,4.0,CEDAR RIDGE,3005.0,4791.0,2018.0,222.0,211.0,79.0,Active,,,RMLS,18047304,N,Y,45.54266913076284,-122.78250826923716
MLS Listing,,Single Family Residential,Portland,OR,97225.0,635000.0,3.0,2.0,"Portland West, Raleigh Hills",2217.0,14810.0,1952.0,1.0,286.0,,Active,September-22-2018 01:00 PM,September-22-2018 04:00 PM,RMLS,18389218,N,Y,45.535584406895225,-122.74201459310478
MLS Listing,,Townhouse,Portland,OR,97202.0,635000.0,3.0,2.5,Sellwood-Moreland,2002.0,1306.0,2015.0,10.0,317.0,,Active,,,RMLS,18202505,N,Y,45.46716762750045,-122.66184987249956
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,635000.0,1.0,2.0,PEARL DISTRICT,1121.0,,2001.0,59.0,566.0,512.0,Active,,,RMLS,18010669,N,Y,45.53393041307007,-122.67975118692992
MLS Listing,,Single Family Residential,Portland,OR,97239.0,635000.0,4.0,3.0,HILLSDALE,2467.0,10018.0,1970.0,106.0,257.0,,Active,,,RMLS,18514337,N,Y,45.49236983654154,-122.70115956345845
MLS Listing,,Single Family Residential,Portland,OR,97202.0,635000.0,3.0,2.0,Portland Southeast,1936.0,3920.0,1910.0,55.0,328.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18155759,N,Y,45.496485217993715,-122.62637428200628
MLS Listing,,Single Family Residential,Portland,OR,97229.0,635000.0,5.0,3.0,CEDAR MILL,3011.0,5227.0,2002.0,98.0,211.0,,Active,,,RMLS,18090694,N,Y,45.5535224865203,-122.7635162134797
MLS Listing,,Single Family Residential,Portland,OR,97219.0,638900.0,4.0,3.0,"Portland West, Raleigh Hills",2600.0,9147.0,1959.0,125.0,246.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18349701,N,Y,45.503727719351616,-122.66479608064839
MLS Listing,,Single Family Residential,Portland,OR,97231.0,639000.0,4.0,3.0,Linnton,3585.0,10018.0,1915.0,64.0,178.0,,Active,,,RMLS,18470773,N,Y,45.59467273244108,-122.78024386755892
MLS Listing,,Single Family Residential,Portland,OR,97212.0,639000.0,4.0,2.0,Portland Northeast,3105.0,6098.0,1914.0,28.0,206.0,,Active,,,RMLS,18078782,N,Y,45.573071535766324,-122.63217616423367
MLS Listing,,Single Family Residential,Portland,OR,97215.0,639000.0,3.0,3.0,MT TABOR/MONTAVILLA,1820.0,4791.0,1957.0,22.0,351.0,,Active,,,RMLS,18011783,N,Y,45.5077298591271,-122.60209104087288
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,639000.0,1.0,1.0,Cosmopolitan,880.0,,2016.0,16.0,726.0,433.0,Active,,,RMLS,18694133,N,Y,45.53615744896184,-122.67750315103817
MLS Listing,,Single Family Residential,Portland,OR,97221.0,639000.0,4.0,2.5,Vermont Hills/Hayhurst,2280.0,9147.0,2000.0,1.0,280.0,,Active,,,RMLS,18572038,N,Y,45.52539694276278,-122.67673025723721
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,639000.0,3.0,2.5,JENNINGS LODGE,2365.0,,2018.0,20.0,270.0,,Active,,,RMLS,18641153,N,Y,45.381211395845504,-122.6191976041545
MLS Listing,,Vacant Land,Portland,OR,97201.0,639000.0,,,"Portland West, Raleigh Hills",,10018.0,,965.0,,,Active,,,RMLS,16136657,N,Y,45.52254075158789,-122.6736922484121
MLS Listing,,Single Family Residential,Portland,OR,97219.0,639000.0,3.0,3.0,SOUTH BURLINGAME,3038.0,8712.0,1958.0,3.0,210.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18051197,N,Y,45.4906528048315,-122.65761039516852
MLS Listing,,Single Family Residential,Portland,OR,97211.0,639000.0,6.0,3.0,Portland Northeast,2659.0,3920.0,1911.0,69.0,240.0,,Active,,,RMLS,18074698,N,Y,45.57187911893041,-122.64093408106959
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,639500.0,2.0,2.0,"Portland West, Raleigh Hills",1325.0,,2006.0,7.0,483.0,630.0,Active,,,RMLS,18576254,N,Y,45.50236234517864,-122.66430665482136
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639900.0,4.0,2.5,Forest Heights,2105.0,10018.0,1993.0,91.0,304.0,49.0,Active,,,RMLS,18412691,N,Y,45.53404130643371,-122.78211789356628
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639900.0,4.0,3.0,BETHANY,2822.0,5662.0,1999.0,1.0,227.0,11.0,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18064335,N,Y,45.557450796409434,-122.82511880359057
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639900.0,5.0,3.0,"Portland West, Raleigh Hills",3225.0,7405.0,2003.0,202.0,198.0,49.0,Active,,,RMLS,18231117,N,Y,45.53928371119211,-122.7684720888079
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639900.0,4.0,2.5,THOMPSON WOODS - ARBOR,2518.0,3920.0,2018.0,52.0,254.0,83.0,Active,,,RMLS,18069841,N,Y,45.56594066363377,-122.78811833636624
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,639900.0,4.0,3.0,Bull Ridge,2778.0,6534.0,2014.0,93.0,230.0,44.0,Active,,,RMLS,18599386,N,Y,45.407685747013154,-122.83651495298686
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639900.0,4.0,2.5,THOMPSON WOODS - ARBOR,2518.0,3920.0,2018.0,52.0,254.0,83.0,Active,,,RMLS,18160313,N,Y,45.57506788910635,-122.77919711089365
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639933.0,4.0,3.0,THOMPSON WOODS - WHH,2409.0,,2018.0,6.0,266.0,83.0,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18377250,N,Y,45.57669735200059,-122.7790936479994
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639995.0,5.0,3.5,Grace Hollow II at Abbey Creek,2680.0,,2018.0,98.0,239.0,74.0,Active,September-21-2018 11:00 AM,September-21-2018 05:00 PM,RMLS,18301272,N,Y,45.58270779145801,-122.84319220854198
New Construction Plan,,Single Family Residential,Portland,OR,97229.0,639995.0,5.0,3.5,Cedar Heights II,3296.0,,,,194.0,,Active,,,DR Horton,Plan-396248,N,Y,45.54630856857971,-122.78447253142029
MLS Listing,,Single Family Residential,Portland,OR,97229.0,639995.0,5.0,3.5,CEDAR HEIGHTS II,3296.0,5227.0,2018.0,18.0,194.0,40.0,Active,,,RMLS,18094956,N,Y,45.54713248835589,-122.77137184514011
New Construction Home,,Single Family Residential,Portland,OR,97229.0,639995.0,4.0,2.5,Grace Hollow II at Abbey Creek,2680.0,,2018.0,93.0,239.0,,Active,,,NewHomeSource.com,1465894,N,Y,45.57179855717751,-122.74670577631848
New Construction Plan,,Single Family Residential,Portland,OR,97229.0,639995.0,4.0,3.5,Grace Hollow II at Abbey Creek,2680.0,,,,239.0,,Active,,,NewHomeSource.com,Plan-61468603,N,Y,45.57373011053837,-122.85319388946164
MLS Listing,,Single Family Residential,Portland,OR,97215.0,640000.0,4.0,2.0,MT TABOR,2846.0,4791.0,1914.0,139.0,225.0,,Active,,,RMLS,18516523,N,Y,45.516955410645906,-122.61005828935409
MLS Listing,,Single Family Residential,Portland,OR,97213.0,640000.0,2.0,1.0,Portland Northeast,1738.0,4791.0,1922.0,223.0,368.0,,Active,,,RMLS,18275582,N,Y,45.54013979045303,-122.59254630954698
MLS Listing,,Single Family Residential,Portland,OR,97217.0,644900.0,4.0,2.5,KENTON,2330.0,4791.0,2016.0,41.0,277.0,,Active,,,RMLS,18525186,N,Y,45.59755558743721,-122.68251281256279
MLS Listing,,Single Family Residential,Portland,OR,97229.0,645000.0,4.0,3.0,NW Washington Co or Sauvie Island,2757.0,3920.0,2012.0,14.0,234.0,30.0,Active,,,RMLS,18144594,N,Y,45.53806312693538,-122.76898167306462
MLS Listing,,Townhouse,Portland,OR,97209.0,645000.0,2.0,2.5,RIVERSCAPE,1571.0,,2011.0,99.0,411.0,385.0,Active,,,RMLS,18171473,N,Y,45.53620947895427,-122.69104002104572
MLS Listing,,Single Family Residential,Portland,OR,97212.0,645000.0,3.0,2.0,Irvington,2753.0,4356.0,1932.0,27.0,234.0,,Active,,,RMLS,18258220,N,Y,45.55554958206168,-122.62936851793833
MLS Listing,,Single Family Residential,Portland,OR,97219.0,645000.0,3.0,3.5,WEST PORTLAND PARK,3430.0,7840.0,1990.0,51.0,188.0,8.0,Active,,,RMLS,18249567,N,Y,45.495473857810765,-122.65440964218924
MLS Listing,,Single Family Residential,Portland,OR,97211.0,645000.0,4.0,2.0,CONCORDIA / ALBERTA,3111.0,4791.0,1938.0,105.0,207.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18423351,N,Y,45.56258971723098,-122.64119308276901
MLS Listing,,Single Family Residential,Portland,OR,97225.0,645000.0,3.0,2.0,Raeburn Estates,1884.0,11325.0,1995.0,17.0,342.0,19.0,Active,,,RMLS,18455032,N,Y,45.51145518485693,-122.74898381514306
MLS Listing,,Single Family Residential,Portland,OR,97215.0,645000.0,3.0,3.5,EAST TABOR / Montavilla,2620.0,6098.0,1911.0,14.0,246.0,,Active,,,RMLS,18073360,N,Y,45.54652412784932,-122.55554787215068
MLS Listing,,Single Family Residential,Portland,OR,97229.0,645995.0,5.0,3.5,CEDAR HEIGHTS II,3306.0,,2018.0,145.0,195.0,40.0,Active,,,RMLS,18462595,N,Y,45.54560803530192,-122.77289629819407
New Construction Plan,,Single Family Residential,Portland,OR,97229.0,645995.0,6.0,3.5,Cedar Heights II,3398.0,,,,190.0,,Active,,,DR Horton,Plan-393917,N,Y,45.57171452655332,-122.75906657344669
MLS Listing,,Single Family Residential,Portland,OR,97229.0,647988.0,4.0,3.0,THOMPSON WOODS - WHH,2409.0,,2018.0,41.0,269.0,83.0,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18597525,N,Y,45.54943016298925,-122.80610483701074
MLS Listing,,Single Family Residential,Lake Oswego,OR,97035.0,648000.0,4.0,4.0,MOUNTAIN PARK,3735.0,10018.0,2002.0,128.0,173.0,83.0,Active,,,RMLS,18436901,N,Y,45.44623352536784,-122.71380087463216
MLS Listing,,Single Family Residential,Portland,OR,97221.0,648500.0,4.0,3.5,SYLVAN HIGHLANDS,3344.0,10018.0,1995.0,59.0,194.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18389387,N,Y,45.5625233267334,-122.69233147326659
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97266.0,648900.0,8.0,4.0,LENTS,3264.0,,1962.0,48.0,199.0,,Active,,,RMLS,18410821,N,Y,45.47289690416231,-122.56659729583768
MLS Listing,,Single Family Residential,Portland,OR,97215.0,649000.0,4.0,2.5,MT TABOR,2537.0,4791.0,2014.0,7.0,256.0,,Active,September-22-2018 02:00 PM,September-22-2018 04:30 PM,RMLS,18166594,N,Y,45.5474650288232,-122.55864447117682
MLS Listing,,Single Family Residential,Portland,OR,97213.0,649000.0,3.0,2.0,ROSE CITY PARK,3007.0,4791.0,1916.0,28.0,216.0,,Active,,,RMLS,18121465,N,Y,45.55992954479814,-122.58257305520186
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,649000.0,1.0,1.0,PEARL DISTRICT/STREETCAR LOFTS,1113.0,,2001.0,34.0,583.0,507.0,Active,,,RMLS,18475567,N,Y,45.5406592093265,-122.6721016906735
MLS Listing,,Single Family Residential,Portland,OR,97229.0,649000.0,3.0,2.0,Claremont,2032.0,6969.0,1991.0,27.0,319.0,78.0,Active,,,RMLS,18069645,N,Y,45.5620546245726,-122.83298217542739
MLS Listing,,Single Family Residential,Portland,OR,97232.0,649000.0,4.0,2.5,Portland Northeast,2875.0,6534.0,1903.0,30.0,226.0,,Active,,,RMLS,18051978,N,Y,45.55560458608317,-122.61329541391683
MLS Listing,,Single Family Residential,Portland,OR,97219.0,649000.0,4.0,2.5,"Portland West, Raleigh Hills",2885.0,6969.0,2003.0,29.0,225.0,,Active,,,RMLS,18164582,N,Y,45.474696034284975,-122.68669896571502
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,649000.0,3.0,2.0,MADISON TOWER,2049.0,,1980.0,49.0,317.0,946.0,Active,,,RMLS,18209274,N,Y,45.49419841458819,-122.69215648541183
MLS Listing,,Single Family Residential,Portland,OR,97229.0,649000.0,2.0,2.0,NW Washington Co or Sauvie Island,2172.0,7405.0,1992.0,65.0,299.0,78.0,Active,,,RMLS,18362319,N,Y,45.55791001358039,-122.83590898641962
